:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk26,,,,analyzing prevalence of each date format,Task
tk27,,,,training custom OCR correction model,Task
tk28,,,,reviewing targeted sample of OCR-challenged segments,Task
tk3652,0.811,['tk3620'],2023-01-14,elaborate on how protocol harmonization insights could generalize to less-resourced or alternative domains (drafting the section on the generalization of protocol harmonization strategies),Task
tk3653,,,,addressing formatting and referencing corrections in Appendix B,Task
tk3654,,,,integrating all contributions and maintaining version control,Task
tk3655,,,,preparing the author response letter and the section on annotation tool validation/error analysis,Task
tk3656,0.8225,['tk3672'],2023-01-11,brief check-in via email (asynchronous check-in),Task
tk2738,,,,literature contributions on cross-temporal normalization,Task
tk2739,,,,literature contributions on context reconstruction,Task
tk2740,,,,contribute reviews on two recent EMNLP papers,Task
tk2741,,,2023-08-13,collaborative session on grant proposal ideation and conference abstract drafting,Task
tk2742,,,,collate potential funding calls and eligibility criteria,Task
tk604,,,2019-04-23,verify file integrity,Task
tk605,,,2019-04-23,flag any concerns,Task
tk4127,,,2023-09-24,"provide a full, annotated set of tracked-changes comments",Task
tk4128,,,,ensure legal narrative consistency,Task
tk4129,,,,clarify terminology around cross-institutional archival agreements,Task
tk4130,,,,check the alignment between vignette content and practical recommendations,Task
tk4131,,,,prepare brief recommendations for open questions,Task
tk4132,,,,reach out for clarification on diagrams,Task
tk4133,,,,circulate edited draft and summary note,Task
tk3601,,,,,Task
tk3602,,,,,Task
tk1499,0.808,"['tk1497', 'tk1631']",2019-10-08,complete conference registration (register for the conference),Task
tk1500,,,,return completed and electronically signed proceedings release form,Task
tk684,,,,draft a compliance and licensing statement,Task
tk14,,,,implementing a chronological split,Task
tk15,,,,"reviewing LIME, SHAP, and additional approaches",Task
tk12,,,,data processing,Task
tk13,,,,progress check-in,Task
tk3862,,,,liaising with institutional repositories to verify hosting requirements,Task
tk3863,,,,indicating scheduling conflicts for the proposed meeting date,Task
tk3864,,,,preparing topics for the agenda,Task
tk4148,,,2022-09-27,"legal clarifications, workflow diagram updates, and recent compliance vignettes integration",Task
tk4149,,,2022-09-27,minor language edits implementation,Task
tk4150,,,2022-09-29,final figures cross-check and bibliographical review,Task
tk4151,,,2022-10-19,internal manuscript/figures/appendices freeze,Task
tk4152,,,2022-10-20,public-facing announcement drafting,Task
tk4153,,,2022-09-27,revised tracked-changes draft circulation,Task
tk4154,,,2022-09-29,review and confirm ready-to-submit status,Task
tk2242,,,2022-04-04,finalize infographic slides,Task
tk2243,,,2022-04-04,provide feedback on infographic slides,Task
tk785,,,2023-11-04,brainstorming visual concepts for graphical abstract,Task
tk786,,,2023-11-04,reviewing updated error analysis,Task
tk561,,,Not specified,prepare a brief (1–2 minute) screencast or annotated screenshot walking users through the annotation workflow,Task
tk562,,,Not specified,incorporate ACM reproducibility visual references into the concluding slide,Task
tk563,0.8301,['tk574'],Not specified,draft a concise note (1–2 sentences) regarding the corpus period/context for the mapping ambiguity schematic (writing a succinct corpus period/context note for the ambiguous mapping schematic),Task
tk564,,,Not specified,schedule a brief coordination call (30–40 minutes) before the end of the week,Task
tk565,,,Not specified,finalize division of tasks and discuss the camera-ready submission plan,Task
tk152,,,2019-05-06,draft integration phase,Task
tk153,,,2019-05-18,initial draft of human evaluation section,Task
tk154,,,2019-05-19,visualization first draft,Task
tk155,,,2019-05-21,draft overall discussion and reviewer alignment commentary,Task
tk2812,,,2023-08-18,drafting process,Task
tk4493,,,,Executive Summary and methods note dissemination proposal,Task
tk4494,,,,compliance/metadata sections,Task
tk2089,,,2023-02-18,confirm final version,Task
tk2090,0.7946,['tk2088'],2023-02-18,integrating final edits and preparing updates to legal documentation references (update legal references),Task
tk2091,,,2023-02-20,coordinate final asynchronous review,Task
tk2092,0.8393,['tk2319'],2023-02-18,arranging a brief call to discuss any outstanding points (arrange brief call),Task
tk900,,,2021-02-10,cross-check of the merged manuscript,Task
tk902,,,2021-02-13,verify final PDF package for figures/tables,Task
tk903,0.8738,['tk908'],2021-02-13,double-check supplementary Jupyter notebook's run-through (manual run-through of supplementary Jupyter notebook),Task
tk904,,,2021-02-13,confirm author response draft,Task
tk905,,,2021-02-17,final proof and submission,Task
tk2083,,,2023-02-15,draft of the scenario annotation addressing stakeholder engagement strategies for non-English-speaking press teams,Task
tk2084,,,,preparing a short cross-reference to the stakeholder engagement supplement in the legal exceptions appendix,Task
tk3074,,,2023-04-17 to 2023-04-21,schedule coordination call,Task
tk3075,,,,review correspondence from JCDL committee,Task
tk3076,,,,circulate draft Presenter Instructions checklist,Task
tk1626,,,2022-01-10,camera-ready materials submission,Task
tk1627,,,2022-07-15,oral presentation slot assignment,Task
tk1628,,,,conference participation guidelines,Task
tk1675,,,,reviewing Q&A answer sheet,Task
tk1677,,,,rehearsal summary,Task
tk1752,,,unspecified,synthesis of feedback and reproducibility template,Task
tk1753,,,unspecified,refinement of methods and broader framing,Task
tk1754,,,unspecified,integration of elements into draft,Task
tk1755,,,unspecified,finalizing edits on the template,Task
tk1756,,,2023-08-07,incorporating all edits by internal deadline,Task
tk1757,,,unspecified,consolidation and alignment of draft sections,Task
tk1758,,,unspecified,circulating additional resources for discussion,Task
tk362,,,2023-09-06,review manuscript and response letter,Task
tk363,,,2023-09-08,submission of revised package,Task
tk2169,,,,log all significant media mentions,Task
tk2170,,,,coordinate with media office,Task
tk2171,,,,suggest edits on the sheet,Task
tk2172,,,2023-03-31,provide comprehensive summary,Task
tk2173,,,,keep each other updated on coverage,Task
tk2174,,,,monitor document,Task
tk1155,,,2023-09-02,uploading slide revisions,Task
tk1156,,,2023-09-02,reviewing new demo visualization,Task
tk1157,,,2023-09-02,final pass on narrative/slide transitions,Task
tk1158,,,2023-09-02,aligning on structure and cross-referencing datasets,Task
tk1159,,,2023-09-02,adding checklist item for backup local recording,Task
tk1160,,,2023-09-05,full trial run,Task
tk3967,,,,compliance appendix review,Task
tk969,0.8061,['tk3969'],2023-04-07,augment cover letter (cover letter review),Task
tk619,,,2020-07-18,verify legal spelling and diacritics on bios,Task
tk621,,,,transition from Sunita’s dataset annotation demo to Ananya’s historical text normalization walkthrough,Task
tk622,,,,testing of the Zoom live demo features,Task
tk623,,,,practice screen-sharing for segments,Task
tk624,,,,test in-session Q&A handling,Task
tk2936,0.8525,['tk2942'],2023-02-23,draft for Section 4.4 clarifications,Task
tk2937,,,2023-02-24,add interoperability reference with rationale,Task
tk2939,,,2023-03-04,upload assigned materials to shared folder,Task
tk3865,0.8381,"['tk3860', 'tk3870', 'tk3877']",early next week,preparing and sharing supplementary annotation logs and metadata (curating supplementary annotation logs),Task
tk3867,0.7818,"['tk3861', 'tk3871']",preliminary table,circulating a preliminary comparison table of dataset publication venues (comparing resource hosting venues),Task
tk3868,,,template or format,creating user study survey,Task
tk3869,,,based on preferred venues' review windows,adding preliminary timeline for journal submission and resource paper,Task
tk671,,,2023-08-11,compile relevant sections into a shared document,Task
tk673,,,2023-08-16,prepare a short example abstract,Task
tk674,,,2023-08-16,circulate meeting link and reference materials,Task
tk2913,,,,submission package review,Task
tk2914,,,,contingency plan,Task
tk2346,,,,dissemination strategy,Task
tk2915,,,early 2023,future research and demo plans,Task
tk2916,,,,roles & next steps,Task
tk2917,,,2022-12-07,review and suggest amendments to minutes,Task
tk2696,,,,structure draft document,Task
tk2697,,,,review and refine response draft,Task
tk2698,,,,cross-link dataset description points to supplementary table references,Task
tk2699,,,,strengthen discussion on annotation reliability,Task
tk2700,,,,prepare outline on evaluation metrics generalization,Task
tk2701,0.823,"['tk2047', 'tk382', 'tk43', 'tk647']",Wednesday evening,circulating the Google Meet link for the session (setting up the Google Meet),Task
tk377,,,2023-04-15,coordinate call,Task
tk2980,,,,reporting to Proceedings Committee,Task
tk2981,,,,dissemination strategy preparation,Task
tk2799,,,,,Task
tk2800,,,,,Task
tk2801,,,2023-08-31,circulating an initial outline or targeted bullet points for the JCDL abstract,Task
tk2802,,,,,Task
tk2803,,,,,Task
tk2804,0.9526,['tk2810'],2023-08-20,updating assigned sections in the shared document (updating assigned sections in shared doc),Task
tk2805,,,,,Task
tk4372,,,2023-03-08,strengthening the comparative regulatory analysis,Task
tk4373,,,,drafting the preliminary task allocation and internal timeline,Task
tk4375,,,,coordinate the point-by-point response letter and manage internal drafts,Task
tk4376,,,2023-03-08,arrange a 30-minute coordination call,Task
tk3078,,,2023-04-18,rehearsal for live session,Task
tk3079,,,,drafting introductory statements,Task
tk3080,,,,collective brainstorming for closing segment,Task
tk3081,,,,reviewing presenter checklist with JCDL guidelines,Task
tk3082,,,,sharing tips for live session moderation,Task
tk16,,,,comparative analysis of LIME and SHAP,Task
tk17,,,,research recent developments in interpretability specific to NLP on historical texts,Task
tk1143,,,2023-08-28,uploading slides and annotation schema,Task
tk1144,,,TBD,updating registration portal,Task
tk1145,,,TBD,demo segment,Task
tk1146,,,TBD,closing Q&A structure,Task
tk1147,,,TBD,distribution of registration link,Task
tk4118,,,today,upload revised excerpt,Task
tk4119,,,today,circulate revised version to attendees,Task
tk4120,,,today,address specific points from Q&A or survey responses,Task
tk4121,,,today,decide submission strategy,Task
tk371,,,2019-11-27,rework the caption for Fig. 3,Task
tk374,,,2019-11-27,coordinate the integration of the above revisions and begin drafting our response to the reviewers,Task
tk375,,,2019-12-14,reconvene virtually for a brief status-update,Task
tk2300,0.8248,"['tk2299', 'tk2306', 'tk2320']",2023-04-20,review slide deck for accessibility compliance (accessibility-audited slides),Task
tk2301,,,,sharing preliminary version of pre-recorded presentation,Task
tk1376,,,N/A,harmonized terminology for embargo/release policies,Task
tk1377,,,N/A,rephrase 'synthetic preview sample' passage,Task
tk1379,0.8397,['tk1383'],N/A,Verify Results section numerics/annotation stats; finalize supplementary checklist (cross-check Results section numerics/annotation stats),Task
tk1380,,,N/A,confirm supplementary files are correctly formatted,Task
tk1381,,,2023-10-23,sign off on the submission checklist,Task
tk1382,,,N/A,"Revise 'synthetic sample' language, double-check UKRI compliance note",Task
tk1384,,,N/A,"Apply minor editorial and formatting fixes, manage Overleaf snapshot for internal sign-off",Task
tk1385,,,N/A,Final check of Supplementary Compliance doc before upload,Task
tk652,,,2023-08-11,drafting preliminary outline,Task
tk653,,,2023-08-12,compiling meeting minutes and action plan,Task
tk654,0.8067,"['tk2554', 'tk672', 'tk686']",2023-08-18,clarify authorship order and section assignments (delegating writing tasks),Task
tk656,,,,compiling attendee feedback,Task
tk657,,,2023-08-11,GitHub repository documentation and compliance,Task
