:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk3310,0.9625,['tk3323'],2022-05-10,provide viewpoint on community-driven annotation efforts from the IACS context,Task
tk3311,,,2022-05-10,share insights on cross-site workflow management,Task
tk3312,,,2022-05-10,elaborate on international collaborative dynamics,Task
tk3313,,,2022-05-11,final review and feedback on revised blog draft,Task
tk3314,,,2022-05-14,review outline of error analysis research note and suggest focal points for ACL Demo suitability,Task
tk3315,,,,support sections on methodological generalization in error analysis research note,Task
tk3316,,,2022-05-21,full draft development of error analysis research note,Task
tk3317,,,2022-05-10,collaborate on workshop agenda with emphasis on live demonstration and interactive Q&A,Task
tk3318,,,,liaise with Oxford’s Humanities Digital Scholarship Programme for cross-institutional outreach,Task
tk3319,,,2022-05-31,coordinate with North American academic contacts and collect preliminary interest feedback,Task
tk3320,,,,upload new working documents and datasets to the Historical NLP Dissemination & Outreach (JCDL 2022) folder,Task
tk3321,,,,keep all key drafts modular for rapid adjustment pending JCDL notification outcomes,Task
tk3322,0.8265,"['tk1446', 'tk3793', 'tk3804', 'tk3820', 'tk3830', 'tk3847', 'tk4050', 'tk4149', 'tk855']",2022-05-14,circulate Doodle poll to confirm availability for next full team meeting (organize a Doodle poll),Task
tk3325,,,2025-05-10,compile preliminary agenda,Task
tk3326,,,2025-05-10,upload preliminary agenda to the shared Drive and notify for feedback,Task
tk3327,,,,review current tabulated OCR error metrics and annotation notes,Task
tk3328,,,2025-05-14,circulate the structured research note outline,Task
tk3330,,,,indicate any potential constraints with upcoming dates or tasks,Task
tk3332,,,,focus session to integrate live demo and engagement components,Task
tk3333,,,,preliminary agenda preparation,Task
tk3334,,,,provide detailed feedback with special attention to participant engagement methodology,Task
tk3335,0.8228,['tk3346'],,breakout sessions for small-group problem-solving using sample OCR challenges,Task
tk3336,,,,incorporating a brief lightning talks format for audience contributions,Task
tk3337,,,,short segment on ethical data handling in historical NLP workflows,Task
tk3338,,,,aligning promotional mechanisms and time slots,Task
tk3339,,,,lead the drafting of a session feedback form,Task
tk3340,,,2026-05-15,detailed review and margin comments on the research note outline,Task
tk3341,,,,upload Sunita’s document,Task
tk3342,,,,ACL Demo-driven recommendations,Task
tk3343,,,,Opening Remarks & Goals,Task
tk3344,,,,Keynote Overview,Task
tk3345,0.7948,['tk3413'],,live demonstration of the OCR error correction module,Task
tk3347,,,,Interactive Q&A and Lightning Talks,Task
tk3348,,,,Ethics in Historical NLP Workflows,Task
tk3351,,,,"compiling supporting slides, sample datasets, and code notebooks",Task
tk3352,0.8079,"['tk3367', 'tk4644']",,uploading contributions to the shared Drive and flagging sections for group review (uploading materials to the shared Drive),Task
tk3353,,,,exploring options for asynchronous engagement,Task
tk3354,,,,providing detailed feedback on agenda,Task
tk3355,,,2019-05-12,reply with comments and suggested revisions,Task
tk3356,,,,finalize the agenda for outreach and registration preparations,Task
tk3357,,,,OCR/NER challenges,Task
tk3358,,,,annotation tasks,Task
tk3359,,,,"ethical data curation, annotation, and reproducibility",Task
tk3360,,,,annotation processes,Task
tk3361,,,,sharing code notebooks and datasets ahead of the event,Task
tk3362,0.8086,"['tk3365', 'tk5477']",,draft outreach messages for relevant mailing lists and community bulletins (draft outreach blurbs),Task
tk3363,,,,assist with promotional and technical logistics,Task
tk3364,,,,circulate a call for lightning talk volunteers,Task
tk3368,,,,draft a concise resource sheet,Task
tk3369,,,2025-05-13,confirm availability for the proposed time slot,Task
tk3371,0.7867,"['tk3349', 'tk3350', 'tk3366', 'tk3392', 'tk3396']",2025-05-16,draft the participant feedback and resource assessment form (feedback form design),Task
tk3372,,,,future reporting and improvement,Task
tk3373,,,,promotional campaign,Task
tk3374,,,,adapt the blurb for Oxford’s digital scholarship and computer science networks,Task
tk3375,0.8445,['tk3399'],,cross-post in relevant UK-based mailing lists and digital humanities forums (cross-posting in UK and digital humanities channels),Task
tk3376,,,2022-05-17,final feedback on materials,Task
tk3377,0.8378,"['tk3370', 'tk3380', 'tk3381', 'tk3394', 'tk3395']",2022-05-18,launch the outreach campaign and registration,Task
tk3378,0.7592,['tk3412'],2022-05-19,demo preparation internal run-through (internal demo run-through),Task
tk3379,,,2022-05-16,customization of Draft Feedback & Resource Assessment Form,Task
tk3382,,,,outreach phase,Task
tk3383,,,,adding FAQ on OCR/NER troubleshooting issues,Task
tk3384,,,,future workshop topics,Task
tk3385,,,,outreach for North American DH-NLP and ACL-NA Chapter mailing lists,Task
tk3386,,,2026-05-18,finalize outreach blurbs,Task
tk3387,,,2026-05-19,internal run-through,Task
tk3388,,,,test live captioning and screen sharing on Zoom,Task
tk3390,,,,build out FAQ for breakout sessions based on recurring queries from prior pilot events,Task
tk3391,,,,,Task
tk3393,,,2025-05-17,review all final materials in the Drive,Task
tk3397,,,,registration link confirmation,Task
tk3398,,,,official launch of registration,Task
tk3400,,,2019-05-19,test survey distribution and breakout flows,Task
tk3401,,,,review and circulate announcement documents,Task
tk3402,,,,,Task
tk3403,,,,North American and ACL-NA channel dispatch,Task
tk3404,,,,UK/Europe outreach launch,Task
tk3405,,,,institutional social media amplification,Task
tk3406,0.7723,"['tk4165', 'tk4248', 'tk941']",,session transitions run-through focusing on speaker handovers and timekeeping cues (Timed Dry-run of Slide Deck),Task
tk3407,,,,Live demonstration of OCR error correction and NER modules,Task
tk3408,,,,"Breakout room scenario test, including distribution of annotation packets and FAQ response handling",Task
tk3409,0.8367,['tk3418'],,"Accessibility features trial run (live captions, screen reader compatibility, alternative resources) (test of accessibility features)",Task
tk3410,,,,Review and simulate survey distribution/collection at session close,Task
tk3411,,,,"Open floor for final technical or logistic questions, with troubleshooting as needed",Task
tk3414,,,,NER module presentation,Task
tk3415,,,,real-time annotation guidance,Task
tk3416,,,,breakout room allocation and distribution of annotation packets,Task
tk3417,,,,simulate participant FAQ handling,Task
tk3419,,,,post-session survey distribution workflow,Task
tk3420,0.8163,['tk3433'],2025-05-22,preparing the supplemental PDF NER guide with updated accessibility features (provide a PDF variant of NER guide),Task
tk3421,,,2025-05-21,edit the breakout packet to reflect multi-lingual dataset annotation suggestion,Task
tk3422,,,,tracking registration numbers and initial participant queries,Task
tk3423,,,,prepare a troubleshooting email template and backup dataset links ahead of the live event,Task
tk3424,,,,confirm the accessibility performance on device,Task
tk3425,,,,prepare a plain-text alternative,Task
tk3426,,,2022-05-23,contingency email template,Task
tk3427,,,2022-05-23,backup dataset links,Task
tk3428,,,,contributing annotations for multi-lingual samples,Task
tk3430,0.805,"['tk3436', 'tk3448']",,logging participant queries into the “Inquiries” doc (logging preliminary participant queries),Task
tk3431,,,,dataset citation,Task
tk3432,,,,demo session timing,Task
tk3434,,,,testing the supplemental PDF NER guide with Mac OS VoiceOver and JAWS for Windows,Task
tk3435,,,,integration of multilingual annotation FAQ updates into the breakout packet,Task
tk3437,,,,emergency email template,Task
tk3438,,,,technical troubleshooting steps for North American time zones and browser-specific issues,Task
tk3440,,,,validate accessibility of supplemental NER guide,Task
tk3441,,,2026-05-24,check-in call,Task
tk3442,0.8667,['tk3439'],2026-05-24,review remaining logistics and contingency communication protocol (contingency communications protocol),Task
tk3443,,,,complete emergency email template and backup dataset links,Task
tk3444,,,,share emergency email template and backup dataset links in the Drive,Task
tk3445,,,,review troubleshooting steps,Task
tk3446,,,,draft checklist for browser and platform-specific technical support,Task
tk3447,,,,update breakout packet and participant resource handouts,Task
tk3449,,,,address common registration and technical questions at start of live event,Task
tk3450,,,,prepare workshop for seamless and inclusive experience,Task
tk3451,,,,final review of emergency email template and backup dataset links,Task
tk3452,,,,cross-check link accessibility from UK and US networks,Task
tk3453,,,,distribute browser/platform troubleshooting checklist to technical volunteers,Task
tk3454,,,,initiate a test send of the pre-event communication with real user simulation,Task
tk3455,,,,"screen sharing rotation, FAQ monitoring, breakout escalation path during live session",Task
tk3456,,,,short internal rehearsal for the first breakout scenario,Task
tk3457,,,2025-05-25,upload final browser troubleshooting doc,Task
tk3458,,,2025-05-25,confirm network accessibility and pre-event communications send-through,Task
tk3459,,,2025-05-26,review feedback or error reports from test simulations,Task
tk3460,,,,,Task
tk3461,,,2022-05-26,sending the official pre-event communication to all registered participants,Task
tk3462,,,,,Task
tk3463,,,,,Task
tk3464,,,,,Task
tk3465,,,,,Task
tk3466,,,,,Task
tk3467,,,,,Task
tk3468,,,,,Task
tk3470,,,,,Task
tk3471,,,,,Task
tk3472,,,,,Task
tk3473,,,,monitoring participant responses post-dissemination of the pre-event communication,Task
tk3474,,,,distill key concerns from the responses log,Task
tk3475,,,,draft succinct response templates,Task
tk3476,,,,group related questions and highlight those requiring tailored follow-up,Task
tk3477,,,2022-05-28,finalize Q&A strategy and confirm moderation roles,Task
tk3478,,,,grouping participant queries for live Q&A,Task
tk3479,,,,distilling major themes and preparing concise response templates,Task
tk3480,,,,finalize the protocol for escalating technical or accessibility questions in real time,Task
tk3481,,,,review the latest additions to our “Responses” log and flag institution-specific or outlier queries,Task
tk3482,,,,summarize any overnight messages from participants based in the Asia-Pacific region,Task
